"code","station","date","latitude","longitude","air_temp","wd","ws"
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-29 19:00:00,22.577094,120.350006,21,50,1.5
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-29 20:00:00,22.577094,120.350006,21,100,1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-29 21:00:00,22.577094,120.350006,19,90,2.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-29 22:00:00,22.577094,120.350006,21,45,1.25
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-29 23:00:00,22.577094,120.350006,22.5,NA,1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-30,22.577094,120.350006,25,NA,1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-30 01:00:00,22.577094,120.350006,26.3333333333333,215,2.23333333333333
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-30 02:00:00,22.577094,120.350006,26.6666666666667,240,3.43333333333333
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-30 03:00:00,22.577094,120.350006,26.5,235,3.85
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-30 04:00:00,22.577094,120.350006,26.5,245,3.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-30 05:00:00,22.577094,120.350006,26.5,220,3.35
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-30 06:00:00,22.577094,120.350006,27,250,4.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-30 07:00:00,22.577094,120.350006,27,270,3.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-30 08:00:00,22.577094,120.350006,26.5,240,3.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-30 09:00:00,22.577094,120.350006,27,205,3.35
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-30 10:00:00,22.577094,120.350006,26,225,3.35
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-30 11:00:00,22.577094,120.350006,26.5,95,2.55
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-30 12:00:00,22.577094,120.350006,25.5,10,2.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-30 13:00:00,22.577094,120.350006,25,350,2.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-30 14:00:00,22.577094,120.350006,25,355,3.35
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-30 15:00:00,22.577094,120.350006,24,30,1.8
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-30 16:00:00,22.577094,120.350006,24,40,1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-30 17:00:00,22.577094,120.350006,23,NA,0
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-30 19:00:00,22.577094,120.350006,22,60,1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-30 20:00:00,22.577094,120.350006,24,130,4.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-30 21:00:00,22.577094,120.350006,23,80,1.5
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-30 22:00:00,22.577094,120.350006,25,170,4.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-30 23:00:00,22.577094,120.350006,25,130,2.05
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-31,22.577094,120.350006,26,75,2.6
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-31 01:00:00,22.577094,120.350006,28.5,NA,1.25
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-31 02:00:00,22.577094,120.350006,28,225,3.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-31 03:00:00,22.577094,120.350006,28.5,225,4.1
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-31 04:00:00,22.577094,120.350006,28.5,250,4.85
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-31 05:00:00,22.577094,120.350006,29.5,260,5.95
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-31 06:00:00,22.577094,120.350006,29,260,6.7
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-31 07:00:00,22.577094,120.350006,28.5,270,6.7
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-31 08:00:00,22.577094,120.350006,27.5,280,7.2
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-31 09:00:00,22.577094,120.350006,27,295,5.4
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-31 10:00:00,22.577094,120.350006,26,310,5.95
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-31 11:00:00,22.577094,120.350006,25.6666666666667,330,4.26666666666667
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-31 12:00:00,22.577094,120.350006,25,180,4.35
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-31 13:00:00,22.577094,120.350006,24,342.5,2.85
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-31 14:00:00,22.577094,120.350006,22.5,330,5.4
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-31 15:00:00,22.577094,120.350006,21,340,5.3
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-31 16:00:00,22.577094,120.350006,18,355,7.7
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-31 17:00:00,22.577094,120.350006,18,360,7.2
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-31 18:00:00,22.577094,120.350006,18,360,6.2
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-31 19:00:00,22.577094,120.350006,17.5,355,6.7
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-31 20:00:00,22.577094,120.350006,17,350,6.7
"467400-99999","KAOHSIUNG INTERNATIONAL, TW",2017-03-31 21:00:00,22.577094,120.350006,16,45,3.9
"467403-99999","FENGNIN, TW",2017-02-28 23:00:00,22.754986,121.101681,18,335,2.85
"467403-99999","FENGNIN, TW",2017-03-01,22.754986,121.101681,19,350,2.6
"467403-99999","FENGNIN, TW",2017-03-01 01:00:00,22.754986,121.101681,20.5,350,2.35
"467403-99999","FENGNIN, TW",2017-03-01 02:00:00,22.754986,121.101681,22,345,2.1
"467403-99999","FENGNIN, TW",2017-03-01 03:00:00,22.754986,121.101681,24,NA,1.5
"467403-99999","FENGNIN, TW",2017-03-01 04:00:00,22.754986,121.101681,24,130,2.6
"467403-99999","FENGNIN, TW",2017-03-01 05:00:00,22.754986,121.101681,23,110,2.85
"467403-99999","FENGNIN, TW",2017-03-01 06:00:00,22.754986,121.101681,23,75,3.1
"467403-99999","FENGNIN, TW",2017-03-01 07:00:00,22.754986,121.101681,22,75,3.35
"467403-99999","FENGNIN, TW",2017-03-01 08:00:00,22.754986,121.101681,22,55,3.35
"467403-99999","FENGNIN, TW",2017-03-01 09:00:00,22.754986,121.101681,21.3333333333333,43.3333333333333,2.6
"467403-99999","FENGNIN, TW",2017-03-01 10:00:00,22.754986,121.101681,20.5,40,3.35
"467403-99999","FENGNIN, TW",2017-03-01 11:00:00,22.754986,121.101681,20,40,3.6
"467403-99999","FENGNIN, TW",2017-03-01 12:00:00,22.754986,121.101681,20,50,4.1
"467403-99999","FENGNIN, TW",2017-03-01 22:00:00,22.754986,121.101681,18,355,3.85
"467403-99999","FENGNIN, TW",2017-03-01 23:00:00,22.754986,121.101681,18,350,3.6
"467403-99999","FENGNIN, TW",2017-03-02,22.754986,121.101681,19,350,3.6
"467403-99999","FENGNIN, TW",2017-03-02 01:00:00,22.754986,121.101681,19.5,355,3.6
"467403-99999","FENGNIN, TW",2017-03-02 02:00:00,22.754986,121.101681,19.5,350,4.6
"467403-99999","FENGNIN, TW",2017-03-02 03:00:00,22.754986,121.101681,20,190,3.6
"467403-99999","FENGNIN, TW",2017-03-02 04:00:00,22.754986,121.101681,21,15,4.6
"467403-99999","FENGNIN, TW",2017-03-02 05:00:00,22.754986,121.101681,21,10,3.6
"467403-99999","FENGNIN, TW",2017-03-02 06:00:00,22.754986,121.101681,20,10,3.6
"467403-99999","FENGNIN, TW",2017-03-02 07:00:00,22.754986,121.101681,19.5,185,3.35
"467403-99999","FENGNIN, TW",2017-03-02 08:00:00,22.754986,121.101681,18.5,360,3.85
"467403-99999","FENGNIN, TW",2017-03-02 09:00:00,22.754986,121.101681,17.5,190,3.35
"467403-99999","FENGNIN, TW",2017-03-02 10:00:00,22.754986,121.101681,17,15,3.35
"467403-99999","FENGNIN, TW",2017-03-02 11:00:00,22.754986,121.101681,16.5,360,4.6
"467403-99999","FENGNIN, TW",2017-03-02 12:00:00,22.754986,121.101681,16,360,5.1
"467403-99999","FENGNIN, TW",2017-03-02 22:00:00,22.754986,121.101681,15,360,3.35
"467403-99999","FENGNIN, TW",2017-03-02 23:00:00,22.754986,121.101681,15.5,345,3.6
"467403-99999","FENGNIN, TW",2017-03-03,22.754986,121.101681,17,340,3.6
"467403-99999","FENGNIN, TW",2017-03-03 01:00:00,22.754986,121.101681,18.5,10,2.35
"467403-99999","FENGNIN, TW",2017-03-03 02:00:00,22.754986,121.101681,20,185,2.3
"467403-99999","FENGNIN, TW",2017-03-03 03:00:00,22.754986,121.101681,21,55,4.6
"467403-99999","FENGNIN, TW",2017-03-03 04:00:00,22.754986,121.101681,20.5,60,4.85
"467403-99999","FENGNIN, TW",2017-03-03 05:00:00,22.754986,121.101681,20,60,4.6
"467403-99999","FENGNIN, TW",2017-03-03 06:00:00,22.754986,121.101681,20,55,3.85
"467403-99999","FENGNIN, TW",2017-03-03 07:00:00,22.754986,121.101681,19,50,3.85
"467403-99999","FENGNIN, TW",2017-03-03 08:00:00,22.754986,121.101681,19,40,3.6
"467403-99999","FENGNIN, TW",2017-03-03 09:00:00,22.754986,121.101681,18.5,25,2.6
"467403-99999","FENGNIN, TW",2017-03-03 10:00:00,22.754986,121.101681,18,345,2.55
"467403-99999","FENGNIN, TW",2017-03-03 11:00:00,22.754986,121.101681,18,360,3.1
"467403-99999","FENGNIN, TW",2017-03-03 12:00:00,22.754986,121.101681,18,355,2.6
"467403-99999","FENGNIN, TW",2017-03-03 22:00:00,22.754986,121.101681,15.5,335,2.1
"467403-99999","FENGNIN, TW",2017-03-03 23:00:00,22.754986,121.101681,16.5,340,1.8
"467403-99999","FENGNIN, TW",2017-03-04,22.754986,121.101681,18.5,325,3.1
"467403-99999","FENGNIN, TW",2017-03-04 01:00:00,22.754986,121.101681,21.5,345,2.85
"467403-99999","FENGNIN, TW",2017-03-04 02:00:00,22.754986,121.101681,24,55,2.6
"467403-99999","FENGNIN, TW",2017-03-04 03:00:00,22.754986,121.101681,25,75,2.85
"467403-99999","FENGNIN, TW",2017-03-04 04:00:00,22.754986,121.101681,23.5,90,3.6
"467403-99999","FENGNIN, TW",2017-03-04 05:00:00,22.754986,121.101681,23,100,3.1
"467403-99999","FENGNIN, TW",2017-03-04 06:00:00,22.754986,121.101681,23,85,2.35
"467403-99999","FENGNIN, TW",2017-03-04 07:00:00,22.754986,121.101681,23,NA,1
"467403-99999","FENGNIN, TW",2017-03-04 08:00:00,22.754986,121.101681,23,290,1.8
"467403-99999","FENGNIN, TW",2017-03-04 09:00:00,22.754986,121.101681,22.5,NA,1
"467403-99999","FENGNIN, TW",2017-03-04 10:00:00,22.754986,121.101681,21.5,295,1.8
"467403-99999","FENGNIN, TW",2017-03-04 11:00:00,22.754986,121.101681,20.5,290,2.35
"467403-99999","FENGNIN, TW",2017-03-04 12:00:00,22.754986,121.101681,20,330,1.5
"467403-99999","FENGNIN, TW",2017-03-04 22:00:00,22.754986,121.101681,18.5,320,1.25
"467403-99999","FENGNIN, TW",2017-03-04 23:00:00,22.754986,121.101681,20,335,1.5
"467403-99999","FENGNIN, TW",2017-03-05,22.754986,121.101681,22.5,330,1.55
"467403-99999","FENGNIN, TW",2017-03-05 01:00:00,22.754986,121.101681,24.5,200,1.8
"467403-99999","FENGNIN, TW",2017-03-05 02:00:00,22.754986,121.101681,25.5,180,4.1
"467403-99999","FENGNIN, TW",2017-03-05 03:00:00,22.754986,121.101681,26,175,4.6
"467403-99999","FENGNIN, TW",2017-03-05 04:00:00,22.754986,121.101681,25.5,190,5.4
"467403-99999","FENGNIN, TW",2017-03-05 05:00:00,22.754986,121.101681,25,190,4.6
"467403-99999","FENGNIN, TW",2017-03-05 06:00:00,22.754986,121.101681,25,180,3.85
"467403-99999","FENGNIN, TW",2017-03-05 07:00:00,22.754986,121.101681,24.5,185,3.6
"467403-99999","FENGNIN, TW",2017-03-05 08:00:00,22.754986,121.101681,24,175,3.85
"467403-99999","FENGNIN, TW",2017-03-05 09:00:00,22.754986,121.101681,24,170,2.6
"467403-99999","FENGNIN, TW",2017-03-05 10:00:00,22.754986,121.101681,24,180,1.55
"467403-99999","FENGNIN, TW",2017-03-05 11:00:00,22.754986,121.101681,23,305,2.1
"467403-99999","FENGNIN, TW",2017-03-05 12:00:00,22.754986,121.101681,23,335,1.8
"467403-99999","FENGNIN, TW",2017-03-05 22:00:00,22.754986,121.101681,18.5,350,2.35
"467403-99999","FENGNIN, TW",2017-03-05 23:00:00,22.754986,121.101681,20,175,2.35
"467403-99999","FENGNIN, TW",2017-03-06,22.754986,121.101681,23.6666666666667,356.666666666667,3.76666666666667
"467403-99999","FENGNIN, TW",2017-03-06 01:00:00,22.754986,121.101681,25,20,5.1
"467403-99999","FENGNIN, TW",2017-03-06 02:00:00,22.754986,121.101681,25.5,45,7.2
"467403-99999","FENGNIN, TW",2017-03-06 03:00:00,22.754986,121.101681,24,50,11.3
"467403-99999","FENGNIN, TW",2017-03-06 04:00:00,22.754986,121.101681,23.5,50,9.3
"467403-99999","FENGNIN, TW",2017-03-06 05:00:00,22.754986,121.101681,21,46.6666666666667,8.6
"467403-99999","FENGNIN, TW",2017-03-06 06:00:00,22.754986,121.101681,20,35,5.525
"467403-99999","FENGNIN, TW",2017-03-06 07:00:00,22.754986,121.101681,19,190,3.85
"467403-99999","FENGNIN, TW",2017-03-06 08:00:00,22.754986,121.101681,18.25,347.5,2.475
"467403-99999","FENGNIN, TW",2017-03-06 09:00:00,22.754986,121.101681,18,128.333333333333,1.98333333333333
"467403-99999","FENGNIN, TW",2017-03-06 10:00:00,22.754986,121.101681,18,190,1.5
"467403-99999","FENGNIN, TW",2017-03-06 11:00:00,22.754986,121.101681,18,355,2.6
"467403-99999","FENGNIN, TW",2017-03-06 12:00:00,22.754986,121.101681,18,350,3.1
"467403-99999","FENGNIN, TW",2017-03-06 22:00:00,22.754986,121.101681,17,355,4.1
"467403-99999","FENGNIN, TW",2017-03-06 23:00:00,22.754986,121.101681,17,360,3.6
"467403-99999","FENGNIN, TW",2017-03-07,22.754986,121.101681,17,355,3.6
"467403-99999","FENGNIN, TW",2017-03-07 01:00:00,22.754986,121.101681,17,355,4.35
"467403-99999","FENGNIN, TW",2017-03-07 02:00:00,22.754986,121.101681,17.5,185,3.6
"467403-99999","FENGNIN, TW",2017-03-07 03:00:00,22.754986,121.101681,18,180,3.1
"467403-99999","FENGNIN, TW",2017-03-07 04:00:00,22.754986,121.101681,18,355,2.85
"467403-99999","FENGNIN, TW",2017-03-07 05:00:00,22.754986,121.101681,18,246.666666666667,2.43333333333333
"467403-99999","FENGNIN, TW",2017-03-07 06:00:00,22.754986,121.101681,17,355,2.35
"467403-99999","FENGNIN, TW",2017-03-07 07:00:00,22.754986,121.101681,16.5,355,2.6
"467403-99999","FENGNIN, TW",2017-03-07 08:00:00,22.754986,121.101681,16,350,3.1
"467403-99999","FENGNIN, TW",2017-03-07 09:00:00,22.754986,121.101681,16,350,3.35
"467403-99999","FENGNIN, TW",2017-03-07 10:00:00,22.754986,121.101681,16,355,3.6
"467403-99999","FENGNIN, TW",2017-03-07 11:00:00,22.754986,121.101681,16,355,3.85
"467403-99999","FENGNIN, TW",2017-03-07 12:00:00,22.754986,121.101681,15,360,3.6
"467403-99999","FENGNIN, TW",2017-03-07 22:00:00,22.754986,121.101681,15,350,2.85
"467403-99999","FENGNIN, TW",2017-03-07 23:00:00,22.754986,121.101681,15,340,2.1
"467403-99999","FENGNIN, TW",2017-03-08,22.754986,121.101681,15,340,2.85
"467403-99999","FENGNIN, TW",2017-03-08 01:00:00,22.754986,121.101681,16,355,2.05
"467403-99999","FENGNIN, TW",2017-03-08 02:00:00,22.754986,121.101681,16,180,2.85
"467403-99999","FENGNIN, TW",2017-03-08 03:00:00,22.754986,121.101681,16,350,2.6
"467403-99999","FENGNIN, TW",2017-03-08 04:00:00,22.754986,121.101681,16,185,2.55
"467403-99999","FENGNIN, TW",2017-03-08 05:00:00,22.754986,121.101681,17,350,2.35
"467403-99999","FENGNIN, TW",2017-03-08 06:00:00,22.754986,121.101681,16.5,355,2.35
"467403-99999","FENGNIN, TW",2017-03-08 07:00:00,22.754986,121.101681,16,360,2.35
"467403-99999","FENGNIN, TW",2017-03-08 08:00:00,22.754986,121.101681,16,355,3.85
"467403-99999","FENGNIN, TW",2017-03-08 09:00:00,22.754986,121.101681,16,355,2.85
"467403-99999","FENGNIN, TW",2017-03-08 10:00:00,22.754986,121.101681,16,355,3.85
"467403-99999","FENGNIN, TW",2017-03-08 11:00:00,22.754986,121.101681,16,360,3.6
"467403-99999","FENGNIN, TW",2017-03-08 12:00:00,22.754986,121.101681,16,360,3.6
"467403-99999","FENGNIN, TW",2017-03-08 22:00:00,22.754986,121.101681,16,340,3.6
"467403-99999","FENGNIN, TW",2017-03-08 23:00:00,22.754986,121.101681,16,335,3.1
"467403-99999","FENGNIN, TW",2017-03-09,22.754986,121.101681,17,345,1.5
"467403-99999","FENGNIN, TW",2017-03-09 01:00:00,22.754986,121.101681,18,180,2.85
"467403-99999","FENGNIN, TW",2017-03-09 02:00:00,22.754986,121.101681,19,355,2.6
"467403-99999","FENGNIN, TW",2017-03-09 03:00:00,22.754986,121.101681,20,355,1.5
"467403-99999","FENGNIN, TW",2017-03-09 04:00:00,22.754986,121.101681,21,15,2.1
"467403-99999","FENGNIN, TW",2017-03-09 05:00:00,22.754986,121.101681,22,30,1.5
"467403-99999","FENGNIN, TW",2017-03-09 06:00:00,22.754986,121.101681,21.5,35,2.6
"467403-99999","FENGNIN, TW",2017-03-09 07:00:00,22.754986,121.101681,21,15,3.1
"467403-99999","FENGNIN, TW",2017-03-09 08:00:00,22.754986,121.101681,20.5,15,2.6
"467403-99999","FENGNIN, TW",2017-03-09 09:00:00,22.754986,121.101681,19,185,2.35
"467403-99999","FENGNIN, TW",2017-03-09 10:00:00,22.754986,121.101681,19,355,2.85
"467403-99999","FENGNIN, TW",2017-03-09 11:00:00,22.754986,121.101681,18,180,3.1
"467403-99999","FENGNIN, TW",2017-03-09 12:00:00,22.754986,121.101681,18,330,3.1
"467403-99999","FENGNIN, TW",2017-03-09 22:00:00,22.754986,121.101681,16,330,2.6
"467403-99999","FENGNIN, TW",2017-03-09 23:00:00,22.754986,121.101681,18,335,1.8
"467403-99999","FENGNIN, TW",2017-03-10,22.754986,121.101681,20.5,NA,1
"467403-99999","FENGNIN, TW",2017-03-10 01:00:00,22.754986,121.101681,22.5,NA,1
"467403-99999","FENGNIN, TW",2017-03-10 02:00:00,22.754986,121.101681,23,NA,1
"467403-99999","FENGNIN, TW",2017-03-10 03:00:00,22.754986,121.101681,25.5,170,3.05
"467403-99999","FENGNIN, TW",2017-03-10 04:00:00,22.754986,121.101681,27.5,195,5.4
"467403-99999","FENGNIN, TW",2017-03-10 05:00:00,22.754986,121.101681,26.5,180,5.7
"467403-99999","FENGNIN, TW",2017-03-10 06:00:00,22.754986,121.101681,26.5,190,5.4
"467403-99999","FENGNIN, TW",2017-03-10 07:00:00,22.754986,121.101681,26,190,5.95
"467403-99999","FENGNIN, TW",2017-03-10 08:00:00,22.754986,121.101681,25,195,5.95
"467403-99999","FENGNIN, TW",2017-03-10 09:00:00,22.754986,121.101681,24.3333333333333,183.333333333333,3.6
"467403-99999","FENGNIN, TW",2017-03-10 10:00:00,22.754986,121.101681,24,185,3.1
"467403-99999","FENGNIN, TW",2017-03-10 11:00:00,22.754986,121.101681,23.6666666666667,240,2.6
"467403-99999","FENGNIN, TW",2017-03-10 12:00:00,22.754986,121.101681,22.5,310,2.05
"467403-99999","FENGNIN, TW",2017-03-10 22:00:00,22.754986,121.101681,21,20,2.85
"467403-99999","FENGNIN, TW",2017-03-10 23:00:00,22.754986,121.101681,21,355,3.85
"467403-99999","FENGNIN, TW",2017-03-11,22.754986,121.101681,22,360,3.6
"467403-99999","FENGNIN, TW",2017-03-11 01:00:00,22.754986,121.101681,22,15,2.6
"467403-99999","FENGNIN, TW",2017-03-11 02:00:00,22.754986,121.101681,23,330,1
"467403-99999","FENGNIN, TW",2017-03-11 03:00:00,22.754986,121.101681,23.5,NA,1
"467403-99999","FENGNIN, TW",2017-03-11 04:00:00,22.754986,121.101681,24,70,2.35
"467403-99999","FENGNIN, TW",2017-03-11 05:00:00,22.754986,121.101681,23,55,4.35
"467403-99999","FENGNIN, TW",2017-03-11 06:00:00,22.754986,121.101681,23.5,50,4.6
"467403-99999","FENGNIN, TW",2017-03-11 07:00:00,22.754986,121.101681,23,55,5.1
"467403-99999","FENGNIN, TW",2017-03-11 08:00:00,22.754986,121.101681,23,60,4.85
"467403-99999","FENGNIN, TW",2017-03-11 09:00:00,22.754986,121.101681,22,55,4.35
"467403-99999","FENGNIN, TW",2017-03-11 10:00:00,22.754986,121.101681,22,50,3.76666666666667
"467403-99999","FENGNIN, TW",2017-03-11 11:00:00,22.754986,121.101681,21.5,40,3.85
"467403-99999","FENGNIN, TW",2017-03-11 12:00:00,22.754986,121.101681,21,20,3.1
"467403-99999","FENGNIN, TW",2017-03-11 22:00:00,22.754986,121.101681,19.5,195,1.5
"467403-99999","FENGNIN, TW",2017-03-11 23:00:00,22.754986,121.101681,20,350,1
"467403-99999","FENGNIN, TW",2017-03-12,22.754986,121.101681,20.8,50,1.74
"467403-99999","FENGNIN, TW",2017-03-12 01:00:00,22.754986,121.101681,21.3333333333333,NA,0.666666666666667
"467403-99999","FENGNIN, TW",2017-03-12 02:00:00,22.754986,121.101681,23.5,60,3.1
"467403-99999","FENGNIN, TW",2017-03-12 03:00:00,22.754986,121.101681,25.5,70,3.85
"467403-99999","FENGNIN, TW",2017-03-12 04:00:00,22.754986,121.101681,25,95,4.85
"467403-99999","FENGNIN, TW",2017-03-12 05:00:00,22.754986,121.101681,24.5,115,3.6
"467403-99999","FENGNIN, TW",2017-03-12 06:00:00,22.754986,121.101681,23,105,2.6
"467403-99999","FENGNIN, TW",2017-03-12 07:00:00,22.754986,121.101681,22.3333333333333,290,1.53333333333333
"467403-99999","FENGNIN, TW",2017-03-12 08:00:00,22.754986,121.101681,22,295,2.35
"467403-99999","FENGNIN, TW",2017-03-12 09:00:00,22.754986,121.101681,22,330,1.8
"467403-99999","FENGNIN, TW",2017-03-12 10:00:00,22.754986,121.101681,21.5,25,1.5
"467403-99999","FENGNIN, TW",2017-03-12 11:00:00,22.754986,121.101681,21,330,1.9
"467403-99999","FENGNIN, TW",2017-03-12 12:00:00,22.754986,121.101681,21,305,2.05
"467403-99999","FENGNIN, TW",2017-03-12 22:00:00,22.754986,121.101681,20,310,2.6
"467403-99999","FENGNIN, TW",2017-03-12 23:00:00,22.754986,121.101681,21.5,315,2.05
"467403-99999","FENGNIN, TW",2017-03-13,22.754986,121.101681,23.5,330,2.85
"467403-99999","FENGNIN, TW",2017-03-13 01:00:00,22.754986,121.101681,24,350,3.35
"467403-99999","FENGNIN, TW",2017-03-13 02:00:00,22.754986,121.101681,25,20,3.1
"467403-99999","FENGNIN, TW",2017-03-13 03:00:00,22.754986,121.101681,25,50,2.85
"467403-99999","FENGNIN, TW",2017-03-13 04:00:00,22.754986,121.101681,26,70,3.6
"467403-99999","FENGNIN, TW",2017-03-13 05:00:00,22.754986,121.101681,26,55,3.35
"467403-99999","FENGNIN, TW",2017-03-13 06:00:00,22.754986,121.101681,26,55,3.6
"467403-99999","FENGNIN, TW",2017-03-13 07:00:00,22.754986,121.101681,25.5,65,4.35
"467403-99999","FENGNIN, TW",2017-03-13 08:00:00,22.754986,121.101681,25,65,3.85
"467403-99999","FENGNIN, TW",2017-03-13 09:00:00,22.754986,121.101681,25,50,3.35
"467403-99999","FENGNIN, TW",2017-03-13 10:00:00,22.754986,121.101681,24,50,3.35
"467403-99999","FENGNIN, TW",2017-03-13 11:00:00,22.754986,121.101681,23.5,190,2.35
"467403-99999","FENGNIN, TW",2017-03-13 12:00:00,22.754986,121.101681,23,20,2.6
"467403-99999","FENGNIN, TW",2017-03-13 22:00:00,22.754986,121.101681,20,35,5.95
"467403-99999","FENGNIN, TW",2017-03-13 23:00:00,22.754986,121.101681,19,336.666666666667,2.26666666666667
"467403-99999","FENGNIN, TW",2017-03-14,22.754986,121.101681,19,335,2.1
"467403-99999","FENGNIN, TW",2017-03-14 01:00:00,22.754986,121.101681,18,335,2.35
"467403-99999","FENGNIN, TW",2017-03-14 02:00:00,22.754986,121.101681,19.25,337.5,2.2
"467403-99999","FENGNIN, TW",2017-03-14 03:00:00,22.754986,121.101681,20,345,2.1
"467403-99999","FENGNIN, TW",2017-03-14 04:00:00,22.754986,121.101681,20,210,3.9
"467403-99999","FENGNIN, TW",2017-03-14 05:00:00,22.754986,121.101681,20,36.6666666666667,5.16666666666667
"467403-99999","FENGNIN, TW",2017-03-14 06:00:00,22.754986,121.101681,20,50,5.4
"467403-99999","FENGNIN, TW",2017-03-14 07:00:00,22.754986,121.101681,20,40,4.1
"467403-99999","FENGNIN, TW",2017-03-14 08:00:00,22.754986,121.101681,19,30,4.35
"467403-99999","FENGNIN, TW",2017-03-14 09:00:00,22.754986,121.101681,18.5,170,2.85
"467403-99999","FENGNIN, TW",2017-03-14 10:00:00,22.754986,121.101681,18,335,2.6
"467403-99999","FENGNIN, TW",2017-03-14 11:00:00,22.754986,121.101681,17,350,3.1
"467403-99999","FENGNIN, TW",2017-03-14 12:00:00,22.754986,121.101681,17,350,2.6
"467403-99999","FENGNIN, TW",2017-03-14 22:00:00,22.754986,121.101681,16,350,4.35
"467403-99999","FENGNIN, TW",2017-03-14 23:00:00,22.754986,121.101681,16,360,4.35
